time_index,telemetry,point_score,smoothed_score,prediction,label,context_ood,valid_score
5844,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5845,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5846,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5847,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5848,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5849,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5850,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5851,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5852,-0.49168208,34.0,34.0,1.0,1.0,1.0,1.0
5853,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5854,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5855,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5856,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5857,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5858,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5859,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5860,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5861,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5862,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5863,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5864,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5865,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5866,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5867,-0.48798522,34.0,34.0,1.0,1.0,1.0,1.0
5868,-0.48243994,34.0,34.0,1.0,1.0,1.0,1.0
5869,-0.48243994,34.0,34.0,1.0,1.0,1.0,1.0
5870,-0.48243994,34.0,34.0,1.0,1.0,1.0,1.0
5871,-0.48243994,34.0,34.0,1.0,1.0,1.0,1.0
5872,-0.47689465,34.0,34.0,1.0,1.0,1.0,1.0
5873,-0.47689465,34.0,34.0,1.0,1.0,1.0,1.0
5874,-0.47689465,34.0,34.0,1.0,1.0,1.0,1.0
5875,-0.47689465,34.0,34.0,1.0,1.0,1.0,1.0
5876,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5877,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5878,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5879,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5880,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5881,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5882,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5883,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5884,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5885,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5886,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5887,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5888,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5889,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5890,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5891,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5892,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5893,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5894,-0.4731978,34.0,34.0,1.0,1.0,1.0,1.0
5895,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5896,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5897,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5898,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5899,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5900,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5901,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5902,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5903,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5904,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5905,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5906,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5907,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5908,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5909,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5910,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5911,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5912,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5913,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5914,-0.46950093,34.0,34.0,1.0,1.0,1.0,1.0
5915,-0.4676525,34.0,34.0,1.0,1.0,1.0,1.0
5916,-0.4676525,34.0,34.0,1.0,1.0,1.0,1.0
5917,-0.46395564,34.0,34.0,1.0,1.0,1.0,1.0
5918,-0.46395564,34.0,34.0,1.0,1.0,1.0,1.0
5919,-0.46395564,34.0,34.0,1.0,1.0,1.0,1.0
5920,-0.45656192,34.0,34.0,1.0,1.0,1.0,1.0
5921,-0.45656192,34.0,34.0,1.0,1.0,1.0,1.0
5922,-0.45656192,34.0,34.0,1.0,1.0,1.0,1.0
5923,-0.45656192,34.0,34.0,1.0,1.0,1.0,1.0
5924,-0.45656192,34.0,34.0,1.0,1.0,1.0,1.0
5925,-0.45656192,34.0,34.0,1.0,1.0,1.0,1.0
5926,-0.45101663,34.0,34.0,1.0,1.0,1.0,1.0
5927,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5928,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5929,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5930,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5931,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5932,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5933,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5934,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5935,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5936,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5937,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5938,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5939,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5940,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5941,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5942,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5943,-0.44731978,34.0,34.0,1.0,1.0,1.0,1.0
5944,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5945,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5946,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5947,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5948,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5949,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5950,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5951,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5952,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5953,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5954,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5955,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5956,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5957,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5958,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5959,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5960,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5961,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5962,-0.43807763,34.0,34.0,1.0,1.0,1.0,1.0
5963,-0.43438077,34.0,34.0,1.0,1.0,1.0,1.0
5964,-0.4306839,34.0,34.0,1.0,1.0,1.0,1.0
5965,-0.4306839,34.0,34.0,1.0,1.0,1.0,1.0
5966,-0.4306839,34.0,34.0,1.0,1.0,1.0,1.0
5967,-0.4306839,34.0,34.0,1.0,1.0,1.0,1.0
5968,-0.4306839,34.0,34.0,1.0,1.0,1.0,1.0
5969,-0.4306839,34.0,34.0,1.0,1.0,1.0,1.0
5970,-0.4306839,34.0,34.0,1.0,1.0,1.0,1.0
5971,-0.42698705,34.0,34.0,1.0,1.0,1.0,1.0
5972,-0.42698705,34.0,34.0,1.0,1.0,1.0,1.0
5973,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5974,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5975,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5976,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5977,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5978,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5979,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5980,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5981,-0.42513862,34.0,34.0,1.0,1.0,1.0,1.0
5982,-0.41959333,34.0,34.0,1.0,1.0,1.0,1.0
5983,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5984,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5985,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5986,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5987,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5988,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5989,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5990,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5991,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5992,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5993,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5994,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5995,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5996,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5997,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5998,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
5999,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
6000,-0.41404805,34.0,34.0,1.0,1.0,1.0,1.0
6001,-0.41219962,34.0,34.0,1.0,1.0,1.0,1.0
6002,-0.4085028,34.0,34.0,1.0,1.0,1.0,1.0
6003,-0.4029575,34.0,34.0,1.0,1.0,1.0,1.0
6004,-0.4029575,34.0,34.0,1.0,1.0,1.0,1.0
6005,-0.4029575,34.0,34.0,1.0,1.0,1.0,1.0
6006,-0.4029575,34.0,34.0,1.0,1.0,1.0,1.0
6007,-0.4029575,34.0,34.0,1.0,1.0,1.0,1.0
6008,-0.4029575,34.0,34.0,1.0,1.0,1.0,1.0
6009,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6010,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6011,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6012,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6013,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6014,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6015,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6016,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6017,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6018,-0.40110907,34.0,34.0,1.0,1.0,1.0,1.0
6019,-0.39926064,34.0,34.0,1.0,1.0,1.0,1.0
6020,-0.39371535,34.0,34.0,1.0,1.0,1.0,1.0
6021,-0.39371535,34.0,34.0,1.0,1.0,1.0,1.0
6022,-0.39371535,34.0,34.0,1.0,1.0,1.0,1.0
6023,-0.39371535,34.0,34.0,1.0,1.0,1.0,1.0
6024,-0.39186692,34.0,34.0,1.0,1.0,1.0,1.0
6025,-0.39186692,34.0,34.0,1.0,1.0,1.0,1.0
6026,-0.39186692,34.0,34.0,1.0,1.0,1.0,1.0
6027,-0.38632163,34.0,34.0,1.0,1.0,1.0,1.0
6028,-0.38262478,34.0,34.0,1.0,1.0,1.0,1.0
6029,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6030,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6031,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6032,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6033,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6034,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6035,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6036,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6037,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6038,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6039,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6040,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6041,-0.37892792,34.0,34.0,1.0,1.0,1.0,1.0
6042,-0.37523106,34.0,34.0,1.0,1.0,1.0,1.0
6043,-0.37338263,34.0,34.0,1.0,1.0,1.0,1.0
6044,-0.36968577,34.0,34.0,1.0,1.0,1.0,1.0
6045,-0.36968577,34.0,34.0,1.0,1.0,1.0,1.0
6046,-0.36968577,34.0,34.0,1.0,1.0,1.0,1.0
6047,-0.36968577,34.0,34.0,1.0,1.0,1.0,1.0
6048,-0.36968577,34.0,34.0,1.0,1.0,1.0,1.0
6049,-0.36414048,34.0,34.0,1.0,1.0,1.0,1.0
6050,-0.3530499,34.0,34.0,1.0,1.0,1.0,1.0
6051,-0.3530499,34.0,34.0,1.0,1.0,1.0,1.0
6052,-0.34935305,34.0,34.0,1.0,1.0,1.0,1.0
6053,-0.3456562,34.0,34.0,1.0,1.0,1.0,1.0
6054,-0.34380776,34.0,34.0,1.0,1.0,1.0,1.0
6055,-0.34380776,34.0,34.0,1.0,1.0,1.0,1.0
6056,-0.34380776,34.0,34.0,1.0,1.0,1.0,1.0
6057,-0.34380776,34.0,34.0,1.0,1.0,1.0,1.0
6058,-0.34380776,34.0,34.0,1.0,1.0,1.0,1.0
6059,-0.34380776,34.0,34.0,1.0,1.0,1.0,1.0
6060,-0.34380776,34.0,34.0,1.0,1.0,1.0,1.0
6061,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6062,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6063,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6064,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6065,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6066,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6067,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6068,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6069,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6070,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6071,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6072,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6073,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6074,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6075,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6076,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6077,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6078,-0.33641404,34.0,34.0,1.0,1.0,1.0,1.0
6079,-0.3345656,34.0,34.0,1.0,1.0,1.0,1.0
6080,-0.3271719,34.0,34.0,1.0,1.0,1.0,1.0
6081,-0.3271719,34.0,34.0,1.0,1.0,1.0,1.0
6082,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6083,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6084,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6085,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6086,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6087,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6088,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6089,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6090,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6091,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6092,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6093,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6094,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6095,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6096,-0.3216266,34.0,34.0,1.0,1.0,1.0,1.0
6097,-0.31977817,34.0,34.0,1.0,1.0,1.0,1.0
6098,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6099,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6100,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6101,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6102,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6103,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6104,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6105,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6106,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6107,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6108,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6109,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6110,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6111,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6112,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6113,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6114,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6115,-0.31423292,34.0,34.0,1.0,1.0,1.0,1.0
6116,-0.3123845,34.0,34.0,1.0,1.0,1.0,1.0
6117,-0.30499077,34.0,34.0,1.0,1.0,1.0,1.0
6118,-0.30499077,34.0,34.0,1.0,1.0,1.0,1.0
6119,-0.30499077,34.0,34.0,1.0,1.0,1.0,1.0
6120,-0.30499077,34.0,34.0,1.0,1.0,1.0,1.0
6121,-0.30499077,34.0,34.0,1.0,1.0,1.0,1.0
6122,-0.30499077,34.0,34.0,1.0,1.0,1.0,1.0
6123,-0.30499077,34.0,34.0,1.0,1.0,1.0,1.0
6124,-0.3012939,34.0,34.0,1.0,1.0,1.0,1.0
6125,-0.3012939,34.0,34.0,1.0,1.0,1.0,1.0
6126,-0.29944548,34.0,34.0,1.0,1.0,1.0,1.0
6127,-0.29944548,34.0,34.0,1.0,1.0,1.0,1.0
6128,-0.29944548,34.0,34.0,1.0,1.0,1.0,1.0
6129,-0.29944548,34.0,34.0,1.0,1.0,1.0,1.0
6130,-0.29944548,34.0,34.0,1.0,1.0,1.0,1.0
6131,-0.29944548,34.0,34.0,1.0,1.0,1.0,1.0
6132,-0.29944548,34.0,34.0,1.0,1.0,1.0,1.0
6133,-0.29944548,34.0,34.0,1.0,1.0,1.0,1.0
6134,-0.29574862,34.0,34.0,1.0,1.0,1.0,1.0
6135,-0.2939002,34.0,34.0,1.0,1.0,1.0,1.0
6136,-0.2939002,34.0,34.0,1.0,1.0,1.0,1.0
6137,-0.2939002,34.0,34.0,1.0,1.0,1.0,1.0
6138,-0.2939002,34.0,34.0,1.0,1.0,1.0,1.0
6139,-0.2939002,34.0,34.0,1.0,1.0,1.0,1.0
6140,-0.2939002,34.0,34.0,1.0,1.0,1.0,1.0
6141,-0.2939002,34.0,34.0,1.0,1.0,1.0,1.0
6142,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6143,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6144,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6145,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6146,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6147,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6148,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6149,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6150,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6151,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6152,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6153,-0.29205176,34.0,34.0,1.0,1.0,1.0,1.0
6154,-0.29020333,34.0,34.0,1.0,1.0,1.0,1.0
6155,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6156,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6157,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6158,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6159,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6160,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6161,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6162,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6163,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6164,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6165,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6166,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6167,-0.28650647,34.0,34.0,1.0,1.0,1.0,1.0
6168,-0.28465804,34.0,34.0,1.0,1.0,1.0,1.0
6169,-0.28465804,34.0,34.0,1.0,1.0,1.0,1.0
6170,-0.28465804,34.0,34.0,1.0,1.0,1.0,1.0
6171,-0.28465804,34.0,34.0,1.0,1.0,1.0,1.0
6172,-0.28465804,34.0,34.0,1.0,1.0,1.0,1.0
6173,-0.2809612,34.0,34.0,1.0,1.0,1.0,1.0
6174,-0.2809612,34.0,34.0,1.0,1.0,1.0,1.0
6175,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6176,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6177,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6178,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6179,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6180,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6181,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6182,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6183,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6184,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6185,-0.27171904,34.0,34.0,1.0,1.0,1.0,1.0
6186,-0.2698706,34.0,34.0,1.0,1.0,1.0,1.0
6187,-0.2698706,34.0,34.0,1.0,1.0,1.0,1.0
6188,-0.2698706,34.0,34.0,1.0,1.0,1.0,1.0
6189,-0.2698706,34.0,34.0,1.0,1.0,1.0,1.0
6190,-0.2698706,34.0,34.0,1.0,1.0,1.0,1.0
6191,-0.2698706,34.0,34.0,1.0,1.0,1.0,1.0
6192,-0.2698706,34.0,34.0,1.0,1.0,1.0,1.0
6193,-0.2698706,34.0,34.0,1.0,1.0,1.0,1.0
6194,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6195,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6196,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6197,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6198,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6199,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6200,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6201,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6202,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6203,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6204,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6205,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6206,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6207,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6208,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6209,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6210,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6211,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6212,-0.2569316,34.0,34.0,1.0,1.0,1.0,1.0
6213,-0.24768947,34.0,34.0,1.0,1.0,1.0,1.0
6214,-0.24768947,34.0,34.0,1.0,1.0,1.0,1.0
6215,-0.24768947,34.0,34.0,1.0,1.0,1.0,1.0
6216,-0.24768947,34.0,34.0,1.0,1.0,1.0,1.0
6217,-0.24768947,34.0,34.0,1.0,1.0,1.0,1.0
6218,-0.24768947,34.0,34.0,1.0,1.0,1.0,1.0
6219,-0.24768947,34.0,34.0,1.0,1.0,1.0,1.0
6220,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6221,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6222,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6223,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6224,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6225,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6226,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6227,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6228,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6229,-0.24584104,34.0,34.0,1.0,1.0,1.0,1.0
6230,-0.24029575,34.0,34.0,1.0,1.0,1.0,1.0
6231,-0.23475046,34.0,34.0,1.0,1.0,1.0,1.0
6232,-0.23475046,34.0,34.0,1.0,1.0,1.0,1.0
6233,-0.23475046,34.0,34.0,1.0,1.0,1.0,1.0
6234,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6235,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6236,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6237,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6238,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6239,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6240,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6241,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6242,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6243,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6244,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6245,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6246,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6247,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6248,-0.22920518,34.0,34.0,1.0,1.0,1.0,1.0
6249,-0.22735675,34.0,34.0,1.0,1.0,1.0,1.0
6250,-0.22735675,34.0,34.0,1.0,1.0,1.0,1.0
6251,-0.22735675,34.0,34.0,1.0,1.0,1.0,1.0
6252,-0.22735675,34.0,34.0,1.0,1.0,1.0,1.0
6253,-0.22735675,34.0,34.0,1.0,1.0,1.0,1.0
